ID	fileName	fileNamePE	experiment	tissue	condition	replicate	lane	merge	input	pairedEnd	macsGroup	phredScore	adapter	trimQuality	adapterPE	trimQualityPE
SRR952514			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_CLOCK_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952515			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_CREB3_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952516			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_CREB3L4_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952517			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_CREM_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952518			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_DLX1_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952519			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_DLX2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952520			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_DLX4_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952521			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_DLX6_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952522			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_DMRT1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952523			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_E2F1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952524			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_E2F3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952525			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_E2F7_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952526			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_E2F8_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952527			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ELF3_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952528			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_EMX1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952529			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_EOMES_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952530			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ERG_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952531			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ERM_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952532			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ESR1_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952533			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ETS2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952534			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ETV7_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952535			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_EVI1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952536			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_EZH2_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952537			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_FEV_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952538			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ZFHX3_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952539			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_FOXA1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952540			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_FOXD2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952541			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_FOXG1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952542			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_FOXK2_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952543			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_FOXP3_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952544			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_GATA1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952545			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_GLI1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952546			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_GLI3_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952547			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_GLIS1_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952548			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HIF1A_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952549			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HIVEP1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952550			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HMGA1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952551			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HOXA13_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952552			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HOXA2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952553			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HOXC6_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952554			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HSF1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952555			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_HSF4_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952556			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ISL1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952557			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_JDP2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952558			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_JUND_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952559			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_LHX3_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952560			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_LIN9_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952561			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_LMX1B_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952562			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_LYL1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952563			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_MAZ_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952564			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_MEF2D_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952565			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_MEIS3_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952566			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_MNT_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952567			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_MSX1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952568			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_MXD1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952569			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NFATC1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952570			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NFATC4_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952571			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NFKB2_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952572			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NFYA_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952573			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NKX2-1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952574			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NKX2-5_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952575			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NKX2.2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952576			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_NKX3-1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952577			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_OTX1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952578			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_PATZ1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952579			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_PAX2_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952580			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_PDX1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952581			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_PHF20_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952582			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_RARA_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952583			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_RARG_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952584			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_RBCK1_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952585			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_REST_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952586			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_RORA_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952587			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_SATB1_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952588			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_SMAD1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952589			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_SOX2_Goat_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952590			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_SOX3_Rabbit_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952591			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_SP2_Mouse_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952592			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_SPIB_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952593			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_SREBF1_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952594			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_STAT3_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		N	false						
SRR952595			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_T_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952596			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_TCF3_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952598			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_TEL_Mouse_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952597			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_TEAD2_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952599			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_TOX4_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952600			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_TP73_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952601			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_TRPS1_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952602			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_VEZF1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952603			SRP028819	LoVo -;- colon adenocarcinoma	batch2_chrom1_LoVo_ZIC2_Goat_FailedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952604			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_H3_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952606			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_H3K4me3_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952605			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_H3K4me1_Rabbit_PassedQC; Homo sapiens; ChIP-Seq		1		NA	false						
SRR952607			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_IgG_Mouse; Homo sapiens; ChIP-Seq		1		input	false						
SRR952608			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_IgG_Rabbit; Homo sapiens; ChIP-Seq		1		input	false						
SRR952609			SRP028819	LoVo -;- colon adenocarcinoma	batch1_chrom1_LoVo_IgG_Goat; Homo sapiens; ChIP-Seq		1		input	false						
SRR1561946			SRP045911	embryonic stem cell -;- ELF embryonic stem cell	STAT3i 6hr H3K27me3 ChIP-seq, rep 1; Homo sapiens; ChIP-Seq		1		N	false						
SRR1561947			SRP045911	embryonic stem cell -;- ELF embryonic stem cell	input for STAT3i 6hr H3K27me3, rep 1; Homo sapiens; ChIP-Seq		1		input	false						
SRR1561949			SRP045911	embryonic stem cell -;- ELF embryonic stem cell	input for ELF H3K27me3 ChIP-seq; Homo sapiens; ChIP-Seq		1		input	false						
SRR1561948			SRP045911	embryonic stem cell -;- ELF embryonic stem cell	ELF H3K27me3 ChIP-seq; Homo sapiens; ChIP-Seq		1		NA	false						
SRR1576262			SRP047193	dMS -;- HUES64	CTCF MNChIP-seq in cell type dMS Ctcf_111512_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576254			SRP047193	dEN -;- HUES64	PRDM1 MNChIP-seq in cell type dEN Blimp1_061112_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576255			SRP047193	HUES64	PRDM1 MNChIP-seq in cell type HUES64 Blimp1_070213_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576253			SRP047193	dMS -;- HUES64	PRDM1 MNChIP-seq in cell type dMS Blimp1_022813_mesendo; Homo sapiens; ChIP-Seq		1		NA	false						
SRR1576256			SRP047193	dEN -;- HUES64	PRDM1 MNChIP-seq in cell type dEN Blimp1_111312_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576257			SRP047193	dME -;- HUES64	CDX2 MNChIP-seq in cell type dME Cdx2_031313_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576258			SRP047193	HUES64	CTCF MNChIP-seq in cell type HUES64 Ctcf_052212_h64; Homo sapiens; ChIP-Seq		1		NA	false						
SRR1576259			SRP047193	HUES64	CTCF MNChIP-seq in cell type HUES64 Ctcf_110512_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576260			SRP047193	HUES64	CTCF MNChIP-seq in cell type HUES64 Ctcf_110812_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576261			SRP047193	dME -;- HUES64	CTCF MNChIP-seq in cell type dME Ctcf_111312_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576263			SRP047193	dEN -;- HUES64	CTCF MNChIP-seq in cell type dEN Ctcf_111912_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576264			SRP047193	dEC -;- HUES64	CTCF MNChIP-seq in cell type dEC Ctcf_120312_ecto; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576265			SRP047193	HUES64	EOMES MNChIP-seq in cell type HUES64 Eomes_021113_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576267			SRP047193	dEN -;- HUES64	EOMES MNChIP-seq in cell type dEN Eomes_041914_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576266			SRP047193	dEN -;- HUES64	EOMES MNChIP-seq in cell type dEN Eomes_022113_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576268			SRP047193	dMS -;- HUES64	EOMES MNChIP-seq in cell type dMS Eomes_071212_mesendo; Homo sapiens; ChIP-Seq		1		NA	false						
SRR1576271			SRP047193	HUES64	FOXA1 MNChIP-seq in cell type HUES64 FoxA1_021113_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576269			SRP047193	dMS -;- HUES64	EOMES MNChIP-seq in cell type dMS Eomes_111212_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576270			SRP047193	dEN -;- HUES64	FOXA1 MNChIP-seq in cell type dEN FoxA1_010812_endo3d; Homo sapiens; ChIP-Seq		1		NA	false						
SRR1576273			SRP047193	dEN -;- HUES64	FOXA1 MNChIP-seq in cell type dEN FoxA1_041914_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576272			SRP047193	dMS -;- HUES64	FOXA1 MNChIP-seq in cell type dMS FoxA1_022813_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576274			SRP047193	dEN -;- HUES64	FOXA1 MNChIP-seq in cell type dEN FoxA1_111312_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576275			SRP047193	dEN -;- HUES64	FOXA2 MNChIP-seq in cell type dEN FoxA2_010812_endo3d; Homo sapiens; ChIP-Seq		1		NA	false						
SRR1576277			SRP047193	dEN -;- HUES64	FOXA2 MNChIP-seq in cell type dEN FoxA2_041914_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576276			SRP047193	dMS -;- HUES64	FOXA2 MNChIP-seq in cell type dMS FoxA2_022113_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576278			SRP047193	HUES64	FOXA2 MNChIP-seq in cell type HUES64 FoxA2_070213_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576279			SRP047193	dEN -;- HUES64	FOXA2 MNChIP-seq in cell type dEN FoxA2_rd_041914_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576280			SRP047193	HUES64	GATA4 MNChIP-seq in cell type HUES64 Gata4_021113_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576281			SRP047193	dMS -;- HUES64	GATA4 MNChIP-seq in cell type dMS Gata4_022113_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576282			SRP047193	dME -;- HUES64	GATA4 MNChIP-seq in cell type dME Gata4_022113_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576283			SRP047193	dME -;- HUES64	GATA4 MNChIP-seq in cell type dME Gata4_041914_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576284			SRP047193	dEN -;- HUES64	GATA4 MNChIP-seq in cell type dEN Gata4_042214_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576285			SRP047193	dEN -;- HUES64	GATA4 MNChIP-seq in cell type dEN Gata4_062914_endoC1; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576287			SRP047193	dEN_shGATA4_2 -;- dEN shGATA4 -;- HUES64	GATA4 MNChIP-seq in cell type dEN_shGATA4_2 Gata4_062914_endoD22; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576286			SRP047193	dEN_shGATA4_1 -;- dEN shGATA4 -;- HUES64	GATA4 MNChIP-seq in cell type dEN_shGATA4_1 Gata4_062914_endoD2; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576288			SRP047193	dEN_shGATA4_3 -;- dEN shGATA4 -;- HUES64	GATA4 MNChIP-seq in cell type dEN_shGATA4_3 Gata4_062914_endoD3; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576289			SRP047193	dME -;- HUES64	GATA4 MNChIP-seq in cell type dME Gata4_062914_mesoC1; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576290			SRP047193	dME_shGATA4_1 -;- dME shGATA4 -;- HUES64	GATA4 MNChIP-seq in cell type dME_shGATA4_1 Gata4_062914_mesoD2; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576291			SRP047193	dME_shGATA4_2 -;- dME shGATA4 -;- HUES64	GATA4 MNChIP-seq in cell type dME_shGATA4_2 Gata4_062914_mesoD22; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576292			SRP047193	dME_shGATA4_3 -;- dME shGATA4 -;- HUES64	GATA4 MNChIP-seq in cell type dME_shGATA4_3 Gata4_062914_mesoD3; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576293			SRP047193	dEN -;- HUES64	GATA4 MNChIP-seq in cell type dEN Gata4_111312_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576294			SRP047193	dME -;- HUES64	GATA4 MNChIP-seq in cell type dME Gata4_sort_050114_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576295			SRP047193	dME -;- HUES64	GATA4 MNChIP-seq in cell type dME Gata4_unsort_050114_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576296			SRP047193	dEN -;- HUES64	GATA6 MNChIP-seq in cell type dEN Gata6_010812_endo3d; Homo sapiens; ChIP-Seq		1		NA	false						
SRR1576297			SRP047193	HUES64	GATA6 MNChIP-seq in cell type HUES64 Gata6_062613_h64; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576298			SRP047193	dEN -;- HUES64	GATA6 MNChIP-seq in cell type dEN Gata6_111312_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576299			SRP047193	dME -;- HUES64	GATA6 MNChIP-seq in cell type dME Gata6_111312_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576300			SRP047193	dMS -;- HUES64	GATA6 MNChIP-seq in cell type dMS Gata6_111512_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576301			SRP047193	dME -;- HUES64	GATA6 MNChIP-seq in cell type dME Gata6_rd_041914_meso; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576302			SRP047193	dEN -;- HUES64	GATA6 MNChIP-seq in cell type dEN Gata6_rd_042214_endo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576303			SRP047193	dEN -;- HUES64	H3K27Ac MNChIP-seq in cell type dEN H3K27ac_062914_endoC1; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576304			SRP047193	dEN_shGATA4_1 -;- dEN shGATA4 -;- HUES64	H3K27Ac MNChIP-seq in cell type dEN_shGATA4_1 H3K27ac_062914_endoD2; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576305			SRP047193	dEN_shGATA4_2 -;- dEN shGATA4 -;- HUES64	H3K27Ac MNChIP-seq in cell type dEN_shGATA4_2 H3K27ac_062914_endoD22; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576306			SRP047193	dEN_shGATA4_3 -;- dEN shGATA4 -;- HUES64	H3K27Ac MNChIP-seq in cell type dEN_shGATA4_3 H3K27ac_062914_endoD3; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576307			SRP047193	dME -;- HUES64	H3K27Ac MNChIP-seq in cell type dME H3K27ac_062914_mesoC1; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576308			SRP047193	dME_shGATA4_1 -;- dME shGATA4 -;- HUES64	H3K27Ac MNChIP-seq in cell type dME_shGATA4_1 H3K27ac_062914_mesoD2; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576310			SRP047193	dME_shGATA4_3 -;- dME shGATA4 -;- HUES64	H3K27Ac MNChIP-seq in cell type dME_shGATA4_3 H3K27ac_062914_mesoD3; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576309			SRP047193	dME_shGATA4_2 -;- dME shGATA4 -;- HUES64	H3K27Ac MNChIP-seq in cell type dME_shGATA4_2 H3K27ac_062914_mesoD22; Homo       sapiens; ChIP-Seq		1		NA	true						
SRR1576311			SRP047193	dMS -;- HUES64	H3K27Ac MNChIP-seq in cell type dMS H3K27ac_ab_041914_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576312			SRP047193	dMS -;- HUES64	H3K27Ac MNChIP-seq in cell type dMS H3K27ac_am_041914_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
SRR1576313			SRP047193	dMS -;- HUES64	H3K27me3 MNChIP-seq in cell type dMS H3K27me3_041914_mesendo; Homo sapiens;       ChIP-Seq		1		NA	true						
